stock_code,Name,quarter,Open,High,Low,Close,Volume_sum,ret_1q,logret_1q,cumret_4q,down_gap_q,vol_4q,vol_8q,max_drawdown_4q,ma4,ma8,ma4_ratio,ma_cross_4_8,mom_4q,vol_z_4q,vol_drop_ratio_4q,intraquarter_range,crash_count_4q,down_streak_1q,down_streak_4q_max,vol_mean_decline_q
448280,에코아이,2023Q4,15366,26965,12199,15900,177066927,,,,0,,,,,,,0,,,,0.9286792452830188,,0,,
448280,에코아이,2024Q1,15899,18432,10416,10483,28064244,-0.340691823899371,-0.41656421175575,,1,,,,,,,0,,,,0.7646666030716398,,1,,
448280,에코아이,2024Q2,10482,10766,8166,8516,9354924,-0.1876371267766861,-0.20780815043920242,,1,,,,,,,0,,,,0.3053076561766087,,2,,
448280,에코아이,2024Q3,8416,8549,5492,7333,4232475,-0.13891498356035703,-0.149562037919571,,1,,,-0.5388050314465409,10558.0,,-0.3054555787080887,0,,-0.6134741591333801,0.07740495011466104,0.4168825855720715,3.0,3,3.0,
448280,에코아이,2024Q4,7366,8133,4710,8133,11229945,0.10909586799399973,0.10354515007297493,-0.4884905660377359,0,0.18672223160378448,,-0.22417246971286842,8616.25,,-0.056085884230378635,0,-0.4884905660377359,-0.19271676198117912,0.8494408299538962,0.42087790483216525,3.0,0,3.0,
448280,에코아이,2025Q1,8166,8450,6272,6406,9642276,-0.21234476822820603,-0.23869480799767118,-0.388915386816751,1,0.14755230240813183,,-0.24776890558947862,7597.0,,-0.15677241016190602,0,-0.388915386816751,0.3384246511844701,1.1192550585293743,0.33999375585388697,3.0,1,3.0,
448280,에코아이,2025Q2,6336,17400,6033,14840,67211230,1.3165782079300654,0.840091186552268,0.7426021606387976,0,0.7120571663109372,,0.0,9178.0,,0.6169100021791241,0,0.7426021606387976,1.4922860278797903,2.9122268675504595,0.7659703504043127,2.0,0,3.0,
448280,에코아이,2025Q3,15050,15700,12630,13520,6141243,-0.0889487870619946,-0.0931561671244161,0.8437201690985952,0,0.7029045417713033,,-0.0889487870619946,10724.75,10641.375,0.2606354460476934,0,0.8437201690985954,-0.5967919286130532,0.26070630698997016,0.22707100591715976,1.0,1,1.0,-0.39781612298899016
448280,에코아이,2025Q4,13750,13800,10150,11550,4099484,-0.14571005917159763,-0.15748463364701593,0.4201401696790852,1,0.7345229274507475,0.5315699614362237,-0.22169811320754718,11579.0,10097.625,-0.002504534070299713,0,0.4201401696790852,-0.5818025897866105,0.18827809184564492,0.31601731601731603,2.0,2,2.0,0.24441824849164484
