stock_code,Name,quarter,Open,High,Low,Close,Volume_sum,ret_1q,logret_1q,cumret_4q,down_gap_q,vol_4q,vol_8q,max_drawdown_4q,ma4,ma8,ma4_ratio,ma_cross_4_8,mom_4q,vol_z_4q,vol_drop_ratio_4q,intraquarter_range,crash_count_4q,down_streak_1q,down_streak_4q_max,vol_mean_decline_q
92870,엑시콘,2019Q1,5522,6961,5219,6394,4011278,,,,0,,,,,,,0,,,,0.272442915233031,,0,,
92870,엑시콘,2019Q2,6393,7653,5142,5684,3056144,-0.11104160150140752,-0.11770484040279605,,1,,,,,,,0,,,,0.44176636171710065,,1,,
92870,엑시콘,2019Q3,5682,7076,4144,5675,14607258,-0.001583391977480697,-0.0015846468673874625,,0,,,,,,,0,,,,0.5166519823788547,,2,,
92870,엑시콘,2019Q4,5690,6537,5076,6452,2794083,0.13691629955947127,0.128319596895496,,0,,,0.0,6051.25,,0.06622598636645316,0,,-0.5846255882920939,0.45675917495297985,0.2264414135151891,1.0,0,2.0,
92870,엑시콘,2020Q1,6470,9142,3532,5305,7175501,-0.17777433353998762,-0.19574038819701478,-0.17031592117610272,1,0.13759029909514126,,-0.17777433353998762,5779.0,,-0.08202111091884412,0,-0.1703159211761026,0.04849530331321244,1.0386863004960811,1.057492931196984,2.0,1,2.0,
92870,엑시콘,2020Q2,5418,9208,5124,8451,7074917,0.5930254476908576,0.4656350054963987,0.48680506685432756,0,0.3297705183117796,,0.0,6470.75,,0.30603098558899666,0,0.486805066854328,-0.1707494745971968,0.8940946378367155,0.48325641935865576,1.0,0,2.0,
92870,엑시콘,2020Q3,8544,13926,8374,11179,24418455,0.32280203526209905,0.27975224072584304,0.9698678414096911,0,0.3239533084515716,,0.0,7846.75,,0.4246662631025584,0,0.9698678414096917,1.4655857186129664,2.3556887743363015,0.49664549601932195,1.0,0,1.0,
92870,엑시콘,2020Q4,11272,16011,10089,15786,17977878,0.4121119957062349,0.34508645299802154,1.446683199008059,0,0.32994968353123594,,0.0,10180.25,8115.75,0.5506495420053534,0,1.4466831990080595,0.4468618007503992,1.269472842317117,0.3751425313568985,1.0,0,1.0,0.3966933871614251
92870,엑시콘,2021Q1,16264,16551,11815,13490,10390642,-0.14544533130622073,-0.1571748010665459,1.5428840716305365,1,0.3148003996455745,0.2871524041636548,-0.14544533130622073,12226.5,9002.75,0.10334110334110336,0,1.5428840716305374,-0.587962700162196,0.6943076239554874,0.35107487027427725,1.0,1,1.0,0.3683519165544753
92870,엑시콘,2021Q2,13537,15881,12245,12724,8516296,-0.056782802075611594,-0.058458696332767346,0.5056206366110516,0,0.27536491885785513,0.2812633089452031,-0.19396933992144938,13294.75,9882.75,-0.042930480076722066,0,0.505620636611052,-0.9311671573313224,0.5556829748937867,0.2857591952216284,1.0,2,2.0,0.31898770835747126
