stock_code,Name,quarter,Open,High,Low,Close,Volume_sum,ret_1q,logret_1q,cumret_4q,down_gap_q,vol_4q,vol_8q,max_drawdown_4q,ma4,ma8,ma4_ratio,ma_cross_4_8,mom_4q,vol_z_4q,vol_drop_ratio_4q,intraquarter_range,crash_count_4q,down_streak_1q,down_streak_4q_max,vol_mean_decline_q
227100,프로브잇,2019Q1,8591,12241,8111,9715,11052770,,,,0,,,,,,,0,,,,0.4251158003088008,,0,,
227100,프로브잇,2019Q2,9845,11239,7737,8199,2916310,-0.15604734945959853,-0.1696588872153626,,1,,,,,,,0,,,,0.4271252591779485,,1,,
227100,프로브잇,2019Q3,8216,8800,5471,6369,1524721,-0.22319795096963047,-0.25256972422481283,,1,,,,,,,0,,,,0.5226880200973465,,2,,
227100,프로브잇,2019Q4,6308,9366,5924,7145,7201476,0.1218401632909405,0.11497033999260253,,0,,,-0.26453937210499223,7857.0,,-0.09061982945144453,0,,0.3533135239617241,1.26924663664603,0.48173547935619315,2.0,0,2.0,
227100,프로브잇,2020Q1,7101,8129,4748,5533,2652812,-0.22561231630510847,-0.2556826474658589,-0.4304683479155944,1,0.16491167147596614,,-0.32516160507378944,6811.5,,-0.18769727666446456,0,-0.4304683479155944,-0.36949977551995905,0.7422882973090702,0.6110609072835713,3.0,1,2.0,
227100,프로브잇,2020Q2,5646,8225,5349,7580,3717779,0.36996204590637993,0.31478303573830857,-0.07549701183071111,0,0.2898120693484122,,0.0,6656.75,,0.13869380703796907,0,-0.07549701183071111,-0.022989760084316874,0.98505165469635,0.37941952506596305,2.0,0,2.0,
227100,프로브잇,2020Q3,7501,14158,6674,7284,14700086,-0.03905013192612139,-0.039833037788918446,0.14366462552991055,0,0.2524840939683581,,-0.03905013192612139,6885.5,,0.05787524508024111,0,0.14366462552991055,1.4013438863898975,2.0797971771021473,1.0274574409665018,1.0,1,1.0,
227100,프로브잇,2020Q4,7205,7379,5079,5402,3788580,-0.2583745194947831,-0.2989109064949389,-0.2439468159552134,1,0.28878893958788,,-0.2873350923482849,6449.75,7153.375,-0.16244815690530645,1,-0.2439468159552134,-0.4271047295244373,0.6096047037930378,0.4257682339874121,2.0,2,2.0,0.04550522984832539
227100,프로브잇,2021Q1,5489,11021,5323,8007,30077654,0.4822288041466123,0.3935469037200736,0.4471353696005784,0,0.3467744013530696,0.2870961506515896,0.0,7068.25,6939.875,0.13281222367629897,0,0.4471353696005784,1.3652329978312128,2.301093799091766,0.7116273260896715,1.0,0,2.0,0.5705784331127677
227100,프로브잇,2021Q2,8007,14637,7920,14028,12527078,0.7519670288497564,0.560739173187434,0.8506596306068603,0,0.4643620266903244,0.3777233583817232,0.0,8680.25,7668.5,0.6160824861035108,0,0.8506596306068601,-0.2510697428525156,0.8201919297401006,0.4788280581693755,1.0,0,2.0,0.6037078056221046
227100,프로브잇,2021Q3,14071,18471,9279,10717,10136385,-0.2360279441117764,-0.2692240665470713,0.47130697419000556,1,0.5110910086613121,0.3794240797018391,-0.2360279441117764,9538.5,8212.0,0.12355192116160829,0,0.47130697419000556,-0.35515511769707114,0.7172431863556601,0.857702715312121,2.0,1,2.0,0.3332184852099336
227100,프로브잇,2021Q4,10847,11109,5733,8210,16861642,-0.2339274050573854,-0.266478342266522,0.5198074787115883,1,0.5041211408594186,0.39960605119269116,-0.4147419446820645,10240.5,8345.125,-0.1982813339192422,0,0.5198074787115883,-0.06058141446614414,0.9690214722666382,0.6548112058465286,2.0,2,2.0,0.47366660055190857
227100,프로브잇,2022Q1,8370,8730,5690,7020,11542077,-0.14494518879415352,-0.156589705426617,-0.12326714125140514,1,0.4803463804864279,0.3918389834707848,-0.4995722840034217,9993.75,8531.0,-0.29756097560975614,0,-0.12326714125140503,-0.4221977027397921,0.9040700150636861,0.43304843304843305,3.0,3,3.0,-0.011774571037972859
227100,프로브잇,2022Q2,7050,7450,3545,6600,14619476,-0.05982905982905984,-0.06169356900534062,-0.5295124037639007,0,0.08407305921806132,0.37658578203048465,-0.3841560138098349,8136.75,8408.5,-0.1888653332104342,1,-0.5295124037639007,0.43894942338588366,1.100044507499871,0.5916666666666667,3.0,4,4.0,-0.06944079829586591
227100,프로브잇,2022Q3,6600,7200,4505,4950,9909363,-0.25,-0.2876820724517817,-0.538117010357376,1,0.08800220271085327,0.38949600663940687,-0.39707673568818513,6695.0,8116.75,-0.2606422703510082,1,-0.5381170103573761,-1.0691282891836114,0.7488293310895725,0.5444444444444444,3.0,5,5.0,-0.032861912081018296
227100,프로브잇,2022Q4,5030,5610,3720,3760,5812050,-0.2404040404040404,-0.2749686191787948,-0.5420219244823388,1,0.08956285207137056,0.3877990609503259,-0.46438746438746437,5582.5,7911.5,-0.3264666368114644,1,-0.5420219244823385,-1.2698444073028932,0.5550753019735994,0.5026595744680851,3.0,6,6.0,-0.24863984155819052
227100,프로브잇,2023Q1,3855,4210,3200,3470,6175671,-0.0771276595744681,-0.08026436344303534,-0.5056980056980058,0,0.10235056452778601,0.3373570549384384,-0.47424242424242424,4695.0,7344.375,-0.26091586794462196,1,-0.5056980056980057,-0.7200114163678764,0.6764789454428347,0.2910662824207493,2.0,7,7.0,-0.1661338242433168
227100,프로브잇,2023Q2,3470,4495,2585,4015,16690675,0.15706051873198845,0.14588275343995605,-0.3916666666666667,0,0.19042858451390246,0.1407749161392913,-0.18888888888888888,4048.75,6092.75,-0.008335906143871585,1,-0.3916666666666667,1.3954224411613323,1.7301523003706953,0.47571606475716066,2.0,0,7.0,-0.15882554370323476
227100,프로브잇,2023Q3,3970,4065,2645,2715,7946383,-0.323785803237858,-0.39124539401282554,-0.45151515151515154,1,0.21183470339024008,0.15263387125149375,-0.323785803237858,3490.0,5092.5,-0.22206303724928367,1,-0.45151515151515154,-0.236810359782779,0.8678695917864787,0.5230202578268877,2.0,1,7.0,-0.18209316563309608
227100,프로브잇,2023Q4,2605,4600,1156,3495,26953780,0.28729281767955794,0.2525414222998741,-0.07047872340425543,0,0.2692702089165342,0.21036649937449298,-0.12951432129514318,3423.75,4503.125,0.020810514786418377,1,-0.07047872340425532,1.3137336274520899,1.8663949382850884,0.9854077253218884,1.0,0,7.0,0.15939414633142834
