stock_code,Name,quarter,Open,High,Low,Close,Volume_sum,ret_1q,logret_1q,cumret_4q,down_gap_q,vol_4q,vol_8q,max_drawdown_4q,ma4,ma8,ma4_ratio,ma_cross_4_8,mom_4q,vol_z_4q,vol_drop_ratio_4q,intraquarter_range,crash_count_4q,down_streak_1q,down_streak_4q_max,vol_mean_decline_q
900250,크리스탈신소재,2019Q1,1050,1935,991,1505,350388281,,,,0,,,,,,,0,,,,0.6272425249169435,,0,,
900250,크리스탈신소재,2019Q2,1560,3145,1510,2365,803145001,0.5714285714285714,0.4519851237430572,,0,,,,,,,0,,,,0.6913319238900634,,0,,
900250,크리스탈신소재,2019Q3,2435,3185,1950,2090,718103691,-0.11627906976744184,-0.12361395596717628,,1,,,,,,,0,,,,0.5909090909090909,,1,,
900250,크리스탈신소재,2019Q4,2090,2325,1670,1755,122155414,-0.16028708133971292,-0.1746952090588909,,1,,,-0.2579281183932347,1928.75,,-0.09008425145819832,0,,-1.1809097060446798,0.24507148246022467,0.3732193732193732,2.0,2,2.0,
900250,크리스탈신소재,2020Q1,1755,1910,744,1010,63444255,-0.4245014245014245,-0.5525185260646612,-0.32890365448504977,1,0.42494833972606827,,-0.572938689217759,1805.0,,-0.4404432132963989,0,-0.3289036544850499,-0.9365714392154294,0.1486816437819458,1.1544554455445544,3.0,3,3.0,
900250,크리스탈신소재,2020Q2,1020,1900,960,1735,394039278,0.7178217821782178,0.5410570825456551,-0.266384778012685,0,0.4948441387697046,,-0.1698564593301436,1647.5,,0.053110773899848196,0,-0.266384778012685,0.23250645093558425,1.2145375098633386,0.5417867435158501,3.0,0,3.0,
900250,크리스탈신소재,2020Q3,1730,1965,1510,1615,345512325,-0.06916426512968299,-0.07167245672420286,-0.22727272727272718,0,0.49157074829585196,,-0.07977207977207978,1528.75,,0.056418642681929754,0,-0.2272727272727273,0.7011614884190356,1.4938630490257814,0.28173374613003094,2.0,1,3.0,
900250,크리스탈신소재,2020Q4,1595,2185,1555,1710,330327548,0.05882352941176472,0.05715841383994835,-0.02564102564102555,0,0.47738667309482646,,-0.014409221902017322,1517.5,1723.125,0.12685337726523893,1,-0.02564102564102566,0.3152278934425067,1.165872146471843,0.3684210526315789,1.0,0,3.0,-0.27516377325270347
900250,크리스탈신소재,2021Q1,1720,2065,1635,1810,117319717,0.0584795321637428,0.0568334747631658,0.7920792079207923,0,0.35602339241191694,0.382148731092853,0.0,1717.5,1761.25,0.05385735080058218,1,0.7920792079207921,-1.4627584713363848,0.39528244226728826,0.23756906077348067,0.0,0,1.0,-0.17955805551229997
900250,크리스탈신소재,2021Q2,1820,1905,1490,1610,67374071,-0.11049723756906082,-0.11709266628136206,-0.07204610951008639,1,0.08737134271037127,0.3291321425861295,-0.11049723756906082,1686.25,1666.875,-0.04521868050407707,0,-0.0720461095100865,-1.0305835710247113,0.3131734366867492,0.2577639751552795,1.0,1,1.0,-0.20257321882400936
900250,크리스탈신소재,2021Q3,1605,1615,1195,1390,109367866,-0.1366459627329193,-0.14693043185377164,-0.13931888544891646,1,0.10574687785780304,0.330186746427893,-0.2320441988950276,1630.0,1579.375,-0.14723926380368102,0,-0.13931888544891646,-0.39533448500339735,0.7006390606991951,0.302158273381295,2.0,2,2.0,-0.19409758896042884
900250,크리스탈신소재,2021Q4,1380,1730,1210,1340,293255710,-0.03597122302158273,-0.03663413317978037,-0.216374269005848,0,0.08752206317602132,0.32489196079279165,-0.2596685082872928,1537.5,1527.5,-0.1284552845528455,0,-0.216374269005848,1.463580808658197,1.9972555076713177,0.3880597014925373,2.0,3,3.0,-0.3173271559757357
900250,크리스탈신소재,2022Q1,1350,1530,1135,1255,97233452,-0.06343283582089554,-0.06553404137907304,-0.3066298342541438,0,0.04537128858068285,0.2780397814426992,-0.22049689440993792,1398.75,1558.125,-0.10277033065236818,1,-0.3066298342541437,-0.43488992214235367,0.6856708115716342,0.3147410358565737,2.0,4,4.0,-0.3533727653205322
900250,크리스탈신소재,2022Q2,1255,1295,860,950,37532246,-0.24302788844621515,-0.2784288669712973,-0.40993788819875776,1,0.09250840731542967,0.10020091268690413,-0.3165467625899281,1233.75,1460.0,-0.2299898682877406,1,-0.40993788819875776,-0.876205964139655,0.27936728785546994,0.45789473684210524,2.0,5,5.0,-0.23116037294287617
900250,크리스탈신소재,2022Q3,950,1235,766,825,116160628,-0.13157894736842102,-0.14107859825990587,-0.4064748201438849,1,0.0922345658918016,0.10273095278479365,-0.3843283582089553,1092.5,1361.25,-0.2448512585812357,1,-0.4064748201438849,-0.1807176509387893,0.8538365496504555,0.5684848484848485,2.0,6,6.0,-0.0686369503131653
900250,크리스탈신소재,2022Q4,827,1305,715,909,309747130,0.10181818181818181,0.096961707842798,-0.3216417910447762,0,0.1443433617091541,0.1115102807311994,-0.2756972111553785,984.75,1261.125,-0.07692307692307687,1,-0.3216417910447761,1.438160222407751,2.2098219681011617,0.6490649064906491,2.0,0,6.0,-0.023209164686526007
900250,크리스탈신소재,2023Q1,909,1038,826,941,35885750,0.03520352035203511,0.03459804540790046,-0.2501992031872511,0,0.15691837582528373,0.10792185307403543,-0.0094736842105263,906.25,1152.5,0.03834482758620683,1,-0.250199203187251,-0.6903421678745799,0.28747365592522595,0.2252922422954304,2.0,0,6.0,-0.06366781555900802
