stock_code,Name,quarter,Open,High,Low,Close,Volume_sum,ret_1q,logret_1q,cumret_4q,down_gap_q,vol_4q,vol_8q,max_drawdown_4q,ma4,ma8,ma4_ratio,ma_cross_4_8,mom_4q,vol_z_4q,vol_drop_ratio_4q,intraquarter_range,crash_count_4q,down_streak_1q,down_streak_4q_max,vol_mean_decline_q
380550,뉴로핏,2025Q3,28600,29400,10150,20250,188303772,,,,0,,,,,,,0,,,,0.9506172839506172,,0,,
380550,뉴로핏,2025Q4,20500,34400,18600,22250,162673251,0.0987654320987654,0.0941872150596996,,0,,,,,,,0,,,,0.7101123595505618,,0,,
454640,하나29호스팩,2023Q2,2115,2165,2105,2115,3743379,,,,0,,,,,,,0,,,,0.0283687943262411,,0,,
454640,하나29호스팩,2023Q3,2115,2200,2015,2075,1527100,-0.0189125295508274,-0.0190936588155796,,0,,,,,,,0,,,,0.0891566265060241,,1,,
454640,하나29호스팩,2023Q4,2060,2080,2000,2065,570482,-0.0048192771084337,-0.0048309272696656,,0,,,,,,,0,,,,0.0387409200968523,,2,,
454640,하나29호스팩,2024Q1,2060,2225,2010,2130,459919,0.0314769975786926,0.0309917533083377,,0,,,0.0,2096.25,,0.0161001788908765,0,,-0.7324086440653429,0.2919712802021305,0.1009389671361502,0.0,0,2.0,
454640,하나29호스팩,2024Q2,2130,2230,2080,2185,350479,0.0258215962441314,0.0254938488262199,0.0330969267139482,0,0.0241990572468004,,0.0,2113.75,,0.0337078651685394,0,0.033096926713948,-0.6960759221426852,0.4820927241590382,0.068649885583524,0.0,0,2.0,
454640,하나29호스팩,2024Q3,2185,2225,2080,2105,457199,-0.0366132723112128,-0.0373003614132088,0.0144578313253014,0,0.031402656517647,,-0.0366132723112128,2121.25,,-0.0076605774896877,0,0.0144578313253012,-0.025835035960181,0.9949496185963717,0.0688836104513064,0.0,1,2.0,
454640,하나29호스팩,2024Q4,2135,2185,2010,2070,443536,-0.0166270783847981,-0.0167668598570669,0.0024213075060535,0,0.0330173203020986,,-0.0526315789473684,2122.5,,-0.0247349823321554,0,0.0024213075060532,0.3027492923166356,1.0368241393275683,0.0845410628019323,0.0,2,2.0,
454640,하나29호스팩,2025Q1,2110,2135,2020,2085,278425,0.0072463768115942,0.0072202479734873,-0.0211267605633802,0,0.0272917878339756,,-0.0457665903890159,2111.25,2103.75,-0.0124333925399644,0,-0.0211267605633802,-1.2380818155176982,0.7280802856098727,0.0551558752997601,0.0,0,2.0,-0.6093135078275144
454640,하나29호스팩,2025Q2,2085,2165,2055,2095,623760,0.0047961630695443,0.0047846981233359,-0.0411899313501145,0,0.0205603963811499,0.0230641681024652,-0.004750593824228,2088.75,2101.25,0.0029922202274086,1,-0.0411899313501143,1.2263512549563398,1.3838883588844764,0.0525059665871121,0.0,0,2.0,-0.2345751342630919
454640,하나29호스팩,2025Q3,2095,2105,2050,2095,746878,0.0,0.0,-0.004750593824228,0,0.0107504789719126,0.0219003496258009,0.0,2086.25,2103.75,0.0041941282204913,1,-0.004750593824228,1.0899304930378966,1.4276562303623388,0.026252983293556,0.0,0,2.0,0.0647521877905032
454640,하나29호스팩,2025Q4,2085,2115,2085,2090,1331297,-0.0023866348448687,-0.002389487397381,0.0096618357487923,0,0.0043931787068381,0.0218182332157609,-0.0023866348448687,2091.25,2106.875,-0.0005977286312014,1,0.0096618357487923,1.337666888627824,1.7867599887261942,0.0143540669856459,0.0,1,1.0,0.2705379716009382
388800,유진스팩7호,2021Q3,3401,3435,1848,1866,50646602,,,,0,,,,,,,0,,,,0.8504823151125402,,0,,
388800,유진스팩7호,2021Q4,1865,2329,1802,1832,15796501,-0.0182207931404072,-0.018388836173214,,0,,,,,,,0,,,,0.2876637554585153,,1,,
388800,유진스팩7호,2022Q1,1836,2083,1780,1824,6907883,-0.0043668122270742,-0.0043763745997988,,0,,,,,,,0,,,,0.1661184210526315,,2,,
388800,유진스팩7호,2022Q2,1832,1909,1810,1828,1280365,0.0021929824561404,0.0021905813798186,,0,,,-0.0203644158628081,1837.5,,-0.0051700680272108,0,,-0.7846323018693117,0.0686234394979664,0.0541575492341356,0.0,0,2.0,
388800,유진스팩7호,2022Q3,1819,1908,1802,1832,1015706,0.0021881838074397,0.0021857932199802,-0.0182207931404072,0,0.009622803921053,,0.0,1829.0,,0.0016402405686166,0,-0.0182207931404072,-0.7564057291691948,0.1625100023179578,0.0578602620087336,0.0,0,2.0,
388800,유진스팩7호,2022Q4,1840,1840,1712,1734,510406,-0.0534934497816593,-0.0549773878935884,-0.0534934497816593,0,0.0269271369846337,,-0.0534934497816593,1804.5,,-0.0390689941812136,0,-0.0534934497816593,-0.6387071551651518,0.2101655693221169,0.0738177623990772,0.0,1,2.0,
388800,유진스팩7호,2023Q1,1738,1857,1704,1845,611111,0.0640138408304498,0.0620483991341407,0.0115131578947369,0,0.0480048754650805,,0.0,1809.75,,0.019477828429341,0,0.0115131578947369,-0.679132619955085,0.7152541500028675,0.0829268292682926,0.0,0,1.0,
388800,유진스팩7호,2023Q2,1823,2006,1823,1981,1067590,0.0737127371273713,0.0711224902239235,0.0836980306345733,0,0.0592467044353563,,0.0,1848.0,1842.75,0.071969696969697,0,0.0836980306345733,0.9464218386014224,1.3324833617437273,0.0923775870772337,0.0,0,1.0,-0.9176523395988528
388800,유진스팩7호,2023Q3,1980,2113,0,2075,1255004,0.0474507824331145,0.0463593859662472,0.1326419213973799,0,0.0586211062030131,0.0437451825273305,0.0,1908.75,1868.875,0.0870988867059594,0,0.1326419213973799,1.102232011620285,1.457565101705491,1.0183132530120482,0.0,0,1.0,-0.7578369801810301
388800,유진스팩7호,2023Q4,0,0,0,2075,0,0.0,0.0,0.1966551326412919,0,0.0327121408952459,0.0422662945946777,0.0,1994.0,1899.25,0.0406218655967902,0,0.1966551326412917,-1.3126342915958014,0.0,0.0,0.0,0,0.0,-0.5361021626628263
388800,유진스팩7호,2024Q1,0,0,0,2075,0,0.0,0.0,0.1246612466124661,0,0.0365832145036156,0.0419861363736528,0.0,2051.5,1930.625,0.011455032902754,0,0.1246612466124661,-0.8604410674367027,0.0,0.0,0.0,0,0.0,-0.1907594567559007
388800,유진스팩7호,2024Q2,0,2095,0,2090,2995807,0.0072289156626506,0.0072029122940584,0.0550227158001008,0,0.0227769373798108,0.0417694759450836,0.0,2078.75,1963.375,0.0054119061936259,0,0.0550227158001008,1.363218838214629,2.819045118684411,1.0023923444976075,0.0,0,0.0,0.1402965063688834
