stock_code,year,current_assets,current_liabilities,equity,capital,retained_earnings,net_working_capital,capital_impairment_ratio,is_capital_impaired,is_full_impairment,retained_earnings_deficit,audit_penalty_final,admin_designated,delisted,delisting_warning
051360,2019,181896292544.0,85169860067.0,8358529000.0,8358529000.0,156258437087.0,96726432477.0,0.0,0,0,0,0.0,0,0,0
051360,2020,168585085275.0,90920491930.0,8358529000.0,8358529000.0,145518588645.0,77664593345.0,0.0,0,0,0,0.0,0,0,0
051360,2021,214946845977.0,159336062411.0,8358529000.0,8358529000.0,147636856051.0,55610783566.0,0.0,0,0,0,0.0,0,0,0
051360,2022,208589671289.0,142586224595.0,8358529000.0,8358529000.0,138704117176.0,66003446694.0,0.0,0,0,0,0.0,0,0,0
051360,2023,272081223901.0,234480440417.0,8358529000.0,8358529000.0,147308435667.0,37600783484.0,0.0,0,0,0,0.0,0,0,0
051360,2024,306758514567.0,243710282174.0,8358529000.0,8358529000.0,201024326094.0,63048232393.0,0.0,0,0,0,0.0,0,0,0
051360,2025,330641309032.0,250738201878.0,8358529000.0,8358529000.0,215598910766.0,79903107154.0,0.0,0,0,0,,0,0,0
198940,2022,92097904098.0,115258846143.0,7845407500.0,7845407500.0,6873877937.0,-23160942045.0,0.0,0,0,0,0.0,0,0,0
198940,2023,87855152928.0,107169267906.0,10042907500.0,10042907500.0,-8352073688.0,-19314114978.0,0.0,0,0,1,0.0,0,0,0
198940,2024,96448770078.0,140364835528.0,19836489000.0,19836489000.0,-15863012120.0,-43916065450.0,0.0,0,0,1,0.0,0,0,0
198940,2025,98910113157.0,132224798635.0,19836489000.0,19836489000.0,-15710965468.0,-33314685478.0,0.0,0,0,1,,0,0,0
452160,2023,16475998810.0,12738311322.0,950447100.0,950447100.0,20082578859.0,3737687488.0,0.0,0,0,0,0.0,0,0,0
452160,2024,11840280991.0,9252353407.0,990752700.0,990752700.0,22069838602.0,2587927584.0,0.0,0,0,0,0.0,0,0,0
452160,2025,17998102166.0,9471255849.0,990752700.0,990752700.0,23461632485.0,8526846317.0,0.0,0,0,0,,0,0,0
089890,2016,8857971762.0,21152078188.0,4213057000.0,4213057000.0,-5426994918.0,-12294106426.0,0.0,0,0,1,30.0,0,0,0
089890,2017,14347531982.0,16610330641.0,4213057000.0,4213057000.0,4729167600.0,-2262798659.0,0.0,0,0,0,0.0,0,0,0
089890,2018,21202779976.0,16424672540.0,8425981000.0,8425981000.0,14014779798.0,4778107436.0,0.0,0,0,0,0.0,0,0,0
089890,2019,16896367200.0,13788586393.0,8425981000.0,8425981000.0,20288370655.0,3107780807.0,0.0,0,0,0,0.0,0,0,0
089890,2020,35152699483.0,17502602416.0,8425981000.0,8425981000.0,25386166720.0,17650097067.0,0.0,0,0,0,0.0,0,0,0
089890,2021,37295037555.0,21098671754.0,8425981000.0,8425981000.0,36575068341.0,16196365801.0,0.0,0,0,0,0.0,0,0,0
089890,2022,35226678074.0,12935767133.0,8425981000.0,8425981000.0,45223451009.0,22290910941.0,0.0,0,0,0,0.0,0,0,0
089890,2023,59188029148.0,30374901702.0,8425981000.0,8425981000.0,51713881507.0,28813127446.0,0.0,0,0,0,0.0,0,0,0
089890,2024,47402887022.0,21917533139.0,8425981000.0,8425981000.0,51075148718.0,25485353883.0,0.0,0,0,0,0.0,0,0,0
089890,2025,54007079205.0,21132805226.0,8425981000.0,8425981000.0,57384649941.0,32874273979.0,0.0,0,0,0,,0,0,0
128820,2016,152186376116.0,741837574095.0,69796088313.0,,-980884861289.0,-589651197979.0,,0,0,1,0.0,0,0,0
128820,2017,286112843480.0,574332219681.0,226177390000.0,226177390000.0,316834437710.0,-288219376201.0,0.0,0,0,0,0.0,0,0,0
128820,2018,182920834287.0,334245053011.0,226177390000.0,226177390000.0,348443913827.0,-151324218724.0,0.0,0,0,0,0.0,0,0,0
128820,2019,187336827687.0,360232132611.0,226177390000.0,226177390000.0,283353560114.0,-172895304924.0,0.0,0,0,0,0.0,0,0,0
128820,2020,208494929631.0,221613091933.0,226177390000.0,226177390000.0,336598906263.0,-13118162302.0,0.0,0,0,0,0.0,0,0,0
128820,2021,318496756037.0,246526028725.0,226177390000.0,226177390000.0,284187478710.0,71970727312.0,0.0,0,0,0,0.0,0,0,0
128820,2022,407797828586.0,279793158375.0,226177390000.0,226177390000.0,334410226805.0,128004670211.0,0.0,0,0,0,0.0,0,0,0
128820,2023,357543105762.0,297650632287.0,226177390000.0,226177390000.0,324154270033.0,59892473475.0,0.0,0,0,0,0.0,0,0,0
128820,2024,351768631329.0,278018328169.0,226177390000.0,226177390000.0,329035928206.0,73750303160.0,0.0,0,0,0,0.0,0,0,0
128820,2025,367124022777.0,275894936109.0,45235478000.0,45235478000.0,323901301111.0,91229086668.0,0.0,0,0,0,,0,0,0
246250,2019,1942365260.0,3215637559.0,3414051500.0,3414051500.0,-9599765183.0,-1273272299.0,0.0,0,0,1,0.0,0,0,0
246250,2020,2146321069.0,2983645924.0,3420301500.0,3420301500.0,-234102222.0,-837324855.0,0.0,0,0,1,0.0,0,0,0
246250,2021,3758089782.0,3394774104.0,3432801500.0,3432801500.0,57890953.0,363315678.0,0.0,0,0,0,0.0,0,0,0
246250,2022,6058218212.0,2043389150.0,3432801500.0,3432801500.0,2883934626.0,4014829062.0,0.0,0,0,0,0.0,0,0,0
246250,2023,11750534863.0,1735743418.0,3837051500.0,3837051500.0,4309372549.0,10014791445.0,0.0,0,0,0,0.0,0,0,0
246250,2024,9789248358.0,1474453077.0,7674103000.0,7674103000.0,4261293059.0,8314795281.0,0.0,0,0,0,0.0,0,0,0
246250,2025,8205827950.0,1171142205.0,7674103000.0,7674103000.0,2873597334.0,7034685745.0,0.0,0,0,0,,1,0,0
033250,2016,30237973264.0,43199156730.0,33869296116.0,,,-12961183466.0,,0,0,0,0.0,0,0,0
033250,2017,23474991932.0,39742092237.0,29456835353.0,,,-16267100305.0,,0,0,0,0.0,0,0,0
033250,2018,25547067719.0,50012921557.0,12000000000.0,12000000000.0,2024813324.0,-24465853838.0,0.0,0,0,0,0.0,0,0,0
033250,2019,22065396936.0,45253143414.0,12000000000.0,12000000000.0,-2279669328.0,-23187746478.0,0.0,0,0,1,0.0,0,0,0
033250,2020,18047438209.0,35454407234.0,12000000000.0,12000000000.0,-6191157178.0,-17406969025.0,0.0,0,0,1,0.0,0,0,0
033250,2021,20358655921.0,30260177306.0,16000000000.0,16000000000.0,-8396713543.0,-9901521385.0,0.0,0,0,1,0.0,0,0,0
033250,2022,20807672213.0,35400933976.0,16000000000.0,16000000000.0,-12779493950.0,-14593261763.0,0.0,0,0,1,0.0,0,0,0
033250,2023,35335963904.0,44712407312.0,16000000000.0,16000000000.0,-11579963828.0,-9376443408.0,0.0,0,0,1,0.0,0,0,0
033250,2024,29934224105.0,36452108849.0,16000000000.0,16000000000.0,-5808315413.0,-6517884744.0,0.0,0,0,1,0.0,0,0,0
033250,2025,34291745395.0,36035151044.0,16000000000.0,16000000000.0,-2106499364.0,-1743405649.0,0.0,0,0,1,,0,0,0
264450,2017,67545192612.0,17832796249.0,2561977500.0,2561977500.0,12249842781.0,49712396363.0,0.0,0,0,0,0.0,0,0,0
264450,2018,82474535474.0,26980443845.0,2561977500.0,2561977500.0,24415179323.0,55494091629.0,0.0,0,0,0,0.0,0,0,0
264450,2019,98678593054.0,34342278296.0,2561977500.0,2561977500.0,32480824858.0,64336314758.0,0.0,0,0,0,,0,0,0
264450,2020,119664311850.0,34094476408.0,5122853000.0,5122853000.0,46274615702.0,85569835442.0,0.0,0,0,0,0.0,0,0,0
264450,2021,142529965021.0,34758508917.0,5122853000.0,5122853000.0,71799961556.0,107771456104.0,0.0,0,0,0,0.0,0,0,0
264450,2022,152727034935.0,32533642737.0,5122853000.0,5122853000.0,87549409692.0,120193392198.0,0.0,0,0,0,0.0,0,0,0
264450,2023,178133497568.0,32802598149.0,5122853000.0,5122853000.0,109137007855.0,145330899419.0,0.0,0,0,0,0.0,0,0,0
264450,2024,174796247531.0,19504204492.0,7609250000.0,7609250000.0,120295172130.0,155292043039.0,0.0,0,0,0,0.0,0,0,0
264450,2025,182391420537.0,21467965337.0,7609250000.0,7609250000.0,126524439759.0,160923455200.0,0.0,0,0,0,,0,0,0
404950,2023,2029537467.0,440000.0,584000000.0,584000000.0,200832275.0,2029097467.0,0.0,0,0,0,,0,1,0
452190,2023,28245471968.0,14279362518.0,2367041200.0,2367041200.0,-5407456651.0,13966109450.0,0.0,0,0,1,,0,0,0
452190,2024,22885239516.0,4433491446.0,2554775700.0,2554775700.0,-7513017245.0,18451748070.0,0.0,0,0,1,,0,0,0
452190,2025,24703512351.0,5176694832.0,2575155700.0,2575155700.0,-7817534583.0,19526817519.0,0.0,0,0,1,,0,0,0
134380,2016,45565717642.0,4372103234.0,2384812000.0,2384812000.0,47620034058.0,41193614408.0,0.0,0,0,0,0.0,0,0,0
134380,2017,37578438082.0,7182150033.0,2389992000.0,2389992000.0,56488852674.0,30396288049.0,0.0,0,0,0,0.0,0,0,0
134380,2018,35849206621.0,1978027867.0,2394716000.0,2394716000.0,63000276507.0,33871178754.0,0.0,0,0,0,0.0,0,0,0
134380,2019,38769284064.0,10316999108.0,2404080000.0,2404080000.0,75670243574.0,28452284956.0,0.0,0,0,0,0.0,0,0,0
134380,2020,39991007407.0,5373878460.0,2404080000.0,2404080000.0,85576567419.0,34617128947.0,0.0,0,0,0,0.0,0,0,0
134380,2021,54075256534.0,5401052836.0,2404080000.0,2404080000.0,91976189501.0,48674203698.0,0.0,0,0,0,0.0,0,0,0
134380,2022,62837682419.0,6792037295.0,2404080000.0,2404080000.0,104410656776.0,56045645124.0,0.0,0,0,0,0.0,0,0,0
134380,2023,80680105276.0,12114125695.0,2404080000.0,2404080000.0,119196672410.0,68565979581.0,0.0,0,0,0,0.0,0,0,0
134380,2024,105311586713.0,15055587522.0,2404080000.0,2404080000.0,136516821733.0,90255999191.0,0.0,0,0,0,0.0,0,0,0
134380,2025,133856163236.0,30130730539.0,2404080000.0,2404080000.0,144294733651.0,103725432697.0,0.0,0,0,0,,0,0,0
134060,2016,11909893513.0,2244471551.0,2384625000.0,2384625000.0,9099929337.0,9665421962.0,0.0,0,0,0,0.0,0,0,0
134060,2017,10613933464.0,962537476.0,2384625000.0,2384625000.0,8570871369.0,9651395988.0,0.0,0,0,0,0.0,0,0,0
134060,2018,12283809325.0,1413279820.0,2384625000.0,2384625000.0,9013566794.0,10870529505.0,0.0,0,0,0,0.0,0,0,0
134060,2019,14097838724.0,2042115959.0,2384625000.0,2384625000.0,10532143426.0,12055722765.0,0.0,0,0,0,0.0,0,0,0
134060,2020,14577242832.0,1265562969.0,2384625000.0,2384625000.0,10911511738.0,13311679863.0,0.0,0,0,0,0.0,0,0,0
134060,2021,16548312737.0,1419282843.0,2384625000.0,2384625000.0,12967113185.0,15129029894.0,0.0,0,0,0,0.0,0,0,0
134060,2022,16972491585.0,1067592683.0,2384625000.0,2384625000.0,15986768872.0,15904898902.0,0.0,0,0,0,0.0,0,0,0
134060,2023,16636750211.0,1429030667.0,2384625000.0,2384625000.0,17058053731.0,15207719544.0,0.0,0,0,0,0.0,0,0,0
134060,2024,18437890110.0,1072505618.0,2384625000.0,2384625000.0,19359368599.0,17365384492.0,0.0,0,0,0,0.0,0,0,0
134060,2025,18300157126.0,1198641378.0,2384625000.0,2384625000.0,21347866700.0,17101515748.0,0.0,0,0,0,,0,0,0
081970,2016,23861557743.0,2689811288.0,2880000000.0,2880000000.0,26001827809.0,21171746455.0,0.0,0,0,0,0.0,0,0,0
081970,2017,25135256263.0,3157650887.0,2880000000.0,2880000000.0,28119316221.0,21977605376.0,0.0,0,0,0,60.0,0,0,1
081970,2018,18518571688.0,5247884716.0,4035462000.0,4035462000.0,24614029377.0,13270686972.0,0.0,0,0,0,60.0,0,1,0
236340,2020,2106743961.0,6663811597.0,1202690500.0,1202690500.0,-19269098910.0,-4557067636.0,0.0,0,0,1,0.0,0,0,0
057680,2016,11133488868.0,7254292616.0,7742794989.0,,-13162347373.0,3879196252.0,,0,0,1,0.0,0,0,0
057680,2017,25208359993.0,26733232114.0,10360384000.0,10360384000.0,-21765500930.0,-1524872121.0,0.0,0,0,1,0.0,0,0,0
057680,2018,45370920113.0,38536650148.0,16849320000.0,16849320000.0,-19462752937.0,6834269965.0,0.0,0,0,1,,0,0,0
057680,2019,13706854358.0,23352813514.0,20247377500.0,20247377500.0,-14217459211.0,-9645959156.0,0.0,0,0,1,0.0,0,0,0
057680,2020,28839842867.0,15775094495.0,23413108500.0,23413108500.0,-13530708636.0,13064748372.0,0.0,0,0,1,0.0,0,0,0
057680,2021,30898304640.0,32136395639.0,23759471500.0,23759471500.0,-16691630352.0,-1238090999.0,0.0,0,0,1,0.0,0,0,0
057680,2022,45728469930.0,45016679493.0,27724227500.0,27724227500.0,-27871143336.0,711790437.0,0.0,0,0,1,0.0,0,0,0
057680,2023,31036672328.0,40734765692.0,34347388000.0,34347388000.0,-73458839705.0,-9698093364.0,0.0,0,0,1,0.0,0,0,0
057680,2024,22563393538.0,22728762067.0,35717251000.0,35717251000.0,-71949311060.0,-165368529.0,0.0,0,0,1,0.0,0,0,0
057680,2025,23401921065.0,11470245309.0,35717251000.0,35717251000.0,-73794273226.0,11931675756.0,0.0,0,0,1,,0,0,0
354320,2023,155072149327.0,64346415532.0,3195690500.0,3195690500.0,13137264144.0,90725733795.0,0.0,0,0,0,0.0,0,0,0
354320,2024,163642655446.0,134477054485.0,3195690500.0,3195690500.0,13914951607.0,29165600961.0,0.0,0,0,0,0.0,0,0,0
354320,2025,170394573427.0,137753970654.0,3195690500.0,3195690500.0,15960986645.0,32640602773.0,0.0,0,0,0,,0,0,0
330590,2019,23777296461.0,7235163586.0,85984442000.0,85984442000.0,10275379315.0,16542132875.0,0.0,0,0,0,0.0,0,0,0
330590,2020,42642550468.0,8500509660.0,85984442000.0,85984442000.0,-2928916563.0,34142040808.0,0.0,0,0,1,0.0,0,0,0
330590,2021,55416551273.0,657615095237.0,121484442000.0,121484442000.0,-29339702017.0,-602198543964.0,0.0,0,0,1,0.0,0,0,0
330590,2022,56708372270.0,1060346004230.0,121484442000.0,121484442000.0,-74695700872.0,-1003637631960.0,0.0,0,0,1,0.0,0,0,0
330590,2023,47216378252.0,685431753640.0,121484442000.0,121484442000.0,-126957676472.0,-638215375388.0,0.0,0,0,1,0.0,0,0,0
330590,2024,40918282885.0,470627858135.0,144484442000.0,144484442000.0,-154562637563.0,-429709575250.0,0.0,0,0,1,0.0,0,0,0
330590,2025,57760733753.0,358734761252.0,144484442000.0,144484442000.0,-170380386779.0,-300974027499.0,0.0,0,0,1,0.0,0,0,0
418420,2022,12074277335.0,2498297074.0,2496175000.0,2496175000.0,-27393415140.0,9575980261.0,0.0,0,0,1,0.0,0,0,0
418420,2023,20604456884.0,7267664636.0,2954655800.0,2954655800.0,-34471284679.0,13336792248.0,0.0,0,0,1,0.0,0,0,0
418420,2024,11667358265.0,3211121400.0,3010843300.0,3010843300.0,-40949048502.0,8456236865.0,0.0,0,0,1,0.0,0,0,0
418420,2025,9183403251.0,5432447223.0,3033755800.0,3033755800.0,4053938304.0,3750956028.0,0.0,0,0,0,,0,0,0
078890,2016,210502932599.0,101887980002.0,115690596122.0,,68220220773.0,108614952597.0,,0,0,0,0.0,0,0,0
078890,2017,237726342553.0,127574294991.0,6704115000.0,6704115000.0,73479354592.0,110152047562.0,0.0,0,0,0,0.0,0,0,0
078890,2018,295984057968.0,184225163099.0,7257400500.0,7257400500.0,77055305811.0,111758894869.0,0.0,0,0,0,0.0,0,0,0
078890,2019,276600026068.0,113294043735.0,7392293500.0,7392293500.0,93599467261.0,163305982333.0,0.0,0,0,0,0.0,0,0,0
078890,2020,291629748332.0,150016679009.0,7537147500.0,7537147500.0,94933559962.0,141613069323.0,0.0,0,0,0,0.0,0,0,0
078890,2021,341178900012.0,199324744318.0,7925973000.0,7925973000.0,115423050994.0,141854155694.0,0.0,0,0,0,0.0,0,0,0
078890,2022,384532696851.0,213242793024.0,8166442000.0,8166442000.0,125034932672.0,171289903827.0,0.0,0,0,0,0.0,0,0,0
078890,2023,428041636503.0,269715911208.0,8485824500.0,8485824500.0,105834442461.0,158325725295.0,0.0,0,0,0,0.0,0,0,0
078890,2024,373047018086.0,310360716870.0,8797888500.0,8797888500.0,51073237896.0,62686301216.0,0.0,0,0,0,0.0,0,0,0
078890,2025,301583021358.0,239798117674.0,9023436000.0,9023436000.0,58919417277.0,61784903684.0,0.0,0,0,0,,0,0,0
112290,2022,50572503670.0,35566496579.0,10110545000.0,10110545000.0,18039590943.0,15006007091.0,0.0,0,0,0,0.0,0,0,0
112290,2023,47462576744.0,41643397532.0,10110545000.0,10110545000.0,10976567332.0,5819179212.0,0.0,0,0,0,0.0,0,0,0
112290,2024,43548941885.0,50569152289.0,10110545000.0,10110545000.0,-5012660130.0,-7020210404.0,0.0,0,0,1,0.0,0,0,0
112290,2025,54067274672.0,66476782058.0,10110545000.0,10110545000.0,-3516753759.0,-12409507386.0,0.0,0,0,1,,0,0,0
452300,2023,12327875010.0,4180294607.0,2798901000.0,2798901000.0,13258352354.0,8147580403.0,0.0,0,0,0,0.0,0,0,0
452300,2024,7750165987.0,3598242923.0,2819276000.0,2819276000.0,14503914966.0,4151923064.0,0.0,0,0,0,0.0,0,0,0
452300,2025,6623506855.0,3727079865.0,2820151000.0,2820151000.0,14748079456.0,2896426990.0,0.0,0,0,0,,0,0,0
041020,2016,25609035041.0,11781259067.0,33018501182.0,,-32081057085.0,13827775974.0,,0,0,1,0.0,0,0,0
041020,2017,22893530523.0,6749099813.0,15809080000.0,15809080000.0,-46151283958.0,16144430710.0,0.0,0,0,1,0.0,0,0,0
041020,2018,27013439488.0,3743676296.0,18731580000.0,18731580000.0,-7876982342.0,23269763192.0,0.0,0,0,1,0.0,0,0,0
041020,2019,17304018631.0,6224011339.0,18731580000.0,18731580000.0,-14220161784.0,11080007292.0,0.0,0,0,1,0.0,0,0,0
041020,2020,24840635185.0,17482869779.0,18731580000.0,18731580000.0,-14409364505.0,7357765406.0,0.0,0,0,1,0.0,0,0,0
041020,2021,16334656991.0,12983440744.0,20335352000.0,20335352000.0,-12026090708.0,3351216247.0,0.0,0,0,1,0.0,0,0,0
041020,2022,26791920943.0,8003059105.0,23745035000.0,23745035000.0,1454633896.0,18788861838.0,0.0,0,0,0,0.0,0,0,0
041020,2023,221184063807.0,49726480008.0,24862749000.0,24862749000.0,22499147168.0,171457583799.0,0.0,0,0,0,0.0,0,0,0
041020,2024,293366069102.0,67829179620.0,24862749000.0,24862749000.0,29354853202.0,225536889482.0,0.0,0,0,0,0.0,0,0,0
041020,2025,307265562272.0,55437047594.0,24862749000.0,24862749000.0,30625699909.0,251828514678.0,0.0,0,0,0,,0,0,0
005960,2016,392987609646.0,199260930142.0,253064554477.0,,-251915335512.0,193726679504.0,,0,0,1,0.0,0,0,0
005960,2017,386874967540.0,196269027785.0,105396425000.0,105396425000.0,98164585078.0,190605939755.0,0.0,0,0,0,,0,0,0
005960,2018,442113813718.0,247554464817.0,105464420000.0,105464420000.0,170357817049.0,194559348901.0,0.0,0,0,0,0.0,0,0,0
005960,2019,573283917872.0,361696242893.0,110250660000.0,110250660000.0,218025230052.0,211587674979.0,0.0,0,0,0,0.0,0,0,0
005960,2020,541194415178.0,261355805065.0,114638780000.0,114638780000.0,256092955577.0,279838610113.0,0.0,0,0,0,0.0,0,0,0
005960,2021,781567740809.0,410707890007.0,114822880000.0,114822880000.0,353158924000.0,370859850802.0,0.0,0,0,0,0.0,0,0,0
005960,2022,1135812744275.0,617523861899.0,115663535000.0,115663535000.0,375395252807.0,518288882376.0,0.0,0,0,0,0.0,0,0,0
005960,2023,1363719905898.0,1016620678576.0,115663740000.0,115663740000.0,356543576194.0,347099227322.0,0.0,0,0,0,0.0,0,0,0
005960,2024,1200324643117.0,1031943317710.0,116021150000.0,116021150000.0,242455862246.0,168381325407.0,0.0,0,0,0,0.0,0,0,0
005960,2025,1225398685084.0,890977268563.0,116022740000.0,116022740000.0,248133293358.0,334421416521.0,0.0,0,0,0,,0,0,0
000370,2023,,,773694575000.0,773694575000.0,2155374753068.0,,0.0,0,0,0,,0,0,0
000370,2024,,,773694575000.0,773694575000.0,2445085031287.0,,0.0,0,0,0,0.0,0,0,0
000370,2025,,,773694575000.0,773694575000.0,2643773544000.0,,0.0,0,0,0,,0,0,0
075970,2016,60723744250.0,32041674985.0,18400000000.0,18400000000.0,35906958068.0,28682069265.0,0.0,0,0,0,0.0,0,0,0
075970,2017,62671475457.0,36422524234.0,18400000000.0,18400000000.0,37094025857.0,26248951223.0,0.0,0,0,0,0.0,0,0,0
075970,2018,60427945858.0,32389365470.0,18400000000.0,18400000000.0,38321441173.0,28038580388.0,0.0,0,0,0,0.0,0,0,0
075970,2019,62221469617.0,32585573188.0,18400000000.0,18400000000.0,39103851018.0,29635896429.0,0.0,0,0,0,0.0,0,0,0
075970,2020,63550349836.0,32046554832.0,18400000000.0,18400000000.0,40509210854.0,31503795004.0,0.0,0,0,0,0.0,0,0,0
075970,2021,64837938238.0,43160376431.0,18400000000.0,18400000000.0,42139789003.0,21677561807.0,0.0,0,0,0,0.0,0,0,0
075970,2022,73464641933.0,44234443562.0,18400000000.0,18400000000.0,44909070396.0,29230198371.0,0.0,0,0,0,0.0,0,0,0
075970,2023,67266337644.0,39998438073.0,18400000000.0,18400000000.0,43196360987.0,27267899571.0,0.0,0,0,0,0.0,0,0,0
075970,2024,68612381318.0,41809294618.0,18400000000.0,18400000000.0,43114218855.0,26803086700.0,0.0,0,0,0,0.0,0,0,0
075970,2025,64446279410.0,40695395193.0,18400000000.0,18400000000.0,42000106912.0,23750884217.0,0.0,0,0,0,,0,0,0
023000,2016,116042209233.0,40848374012.0,189197582794.0,,103410199487.0,75193835221.0,,0,0,0,,0,0,0
023000,2017,130354795068.0,46065683456.0,20000000000.0,20000000000.0,109824438766.0,84289111612.0,0.0,0,0,0,,0,0,0
023000,2018,137104076015.0,43549922262.0,20000000000.0,20000000000.0,118381609042.0,93554153753.0,0.0,0,0,0,0.0,0,0,0
023000,2019,131120596014.0,34488568476.0,20000000000.0,20000000000.0,124186522633.0,96632027538.0,0.0,0,0,0,0.0,0,0,0
023000,2020,133525133867.0,40345491179.0,20000000000.0,20000000000.0,127576113124.0,93179642688.0,0.0,0,0,0,0.0,0,0,0
023000,2021,152524445357.0,47757285287.0,20000000000.0,20000000000.0,133113597000.0,104767160070.0,0.0,0,0,0,0.0,0,0,0
023000,2022,172700064210.0,58632016361.0,20000000000.0,20000000000.0,146008828104.0,114068047849.0,0.0,0,0,0,0.0,0,0,0
023000,2023,193498230558.0,56945223537.0,20000000000.0,20000000000.0,157291360636.0,136553007021.0,0.0,0,0,0,0.0,0,0,0
023000,2024,159018973451.0,36770153156.0,20000000000.0,20000000000.0,165262300558.0,122248820295.0,0.0,0,0,0,0.0,0,0,0
023000,2025,148539819717.0,51071243919.0,20000000000.0,20000000000.0,165716654327.0,97468575798.0,0.0,0,0,0,,0,0,0
272550,2017,102635000000.0,78473000000.0,71049000000.0,71049000000.0,59017000000.0,24162000000.0,0.0,0,0,0,0.0,0,0,0
272550,2018,94455000000.0,67929000000.0,71049000000.0,71049000000.0,78677000000.0,26526000000.0,0.0,0,0,0,,0,0,0
272550,2019,115480000000.0,78258000000.0,71049000000.0,71049000000.0,99467000000.0,37222000000.0,0.0,0,0,0,0.0,0,0,0
272550,2020,143750000000.0,128486000000.0,71049000000.0,71049000000.0,120990000000.0,15264000000.0,0.0,0,0,0,0.0,0,0,0
272550,2021,185164000000.0,179585000000.0,71049000000.0,71049000000.0,134489000000.0,5579000000.0,0.0,0,0,0,0.0,0,0,0
272550,2022,177390000000.0,81119000000.0,78943000000.0,78943000000.0,136447000000.0,96271000000.0,0.0,0,0,0,0.0,0,0,0
272550,2023,142326722141.0,183017509260.0,78943355000.0,78943355000.0,149904234308.0,-40690787119.0,0.0,0,0,0,0.0,0,0,0
272550,2024,171292626478.0,100990729223.0,78943355000.0,78943355000.0,162810603413.0,70301897255.0,0.0,0,0,0,0.0,0,0,0
272550,2025,158617061100.0,101193306125.0,78943355000.0,78943355000.0,156598745403.0,57423754975.0,0.0,0,0,0,,0,0,0
274400,2023,15433794238.0,7390336383.0,3909913000.0,3909913000.0,-22549395753.0,8043457855.0,0.0,0,0,1,0.0,0,0,0
274400,2024,12511392678.0,11352439297.0,3909913000.0,3909913000.0,-29120830332.0,1158953381.0,0.0,0,0,1,0.0,0,0,0
274400,2025,16969674302.0,24728158073.0,4543246500.0,4543246500.0,-30855971035.0,-7758483771.0,0.0,0,0,1,,0,0,0
456490,2023,9954544697.0,374000.0,420000000.0,420000000.0,35805363.0,9954170697.0,0.0,0,0,0,0.0,0,0,0
456490,2024,10159731527.0,374000.0,420000000.0,420000000.0,174794338.0,10159357527.0,0.0,0,0,0,0.0,0,0,0
456490,2025,10238976869.0,19774000.0,420000000.0,420000000.0,233399065.0,10219202869.0,0.0,0,0,0,,0,0,0
080160,2016,151136372216.0,104980799984.0,100777300659.0,,102447738445.0,46155572232.0,,0,0,0,0.0,0,0,0
080160,2017,208697160744.0,143648178785.0,9450000000.0,9450000000.0,113373476068.0,65048981959.0,0.0,0,0,0,0.0,0,0,0
080160,2018,200627583320.0,148513137528.0,9450000000.0,9450000000.0,118801023754.0,52114445792.0,0.0,0,0,0,0.0,0,0,0
080160,2019,203684839620.0,139360780510.0,9450000000.0,9450000000.0,115565648658.0,64324059110.0,0.0,0,0,0,0.0,0,0,0
080160,2020,86578938034.0,60584988244.0,9450000000.0,9450000000.0,47336393735.0,25993949790.0,0.0,0,0,0,0.0,0,0,0
080160,2021,141067300413.0,147277448438.0,9450000000.0,9450000000.0,65235988937.0,-6210148025.0,0.0,0,0,0,0.0,0,0,0
080160,2022,109997230401.0,177745962942.0,9450000000.0,9450000000.0,51306262226.0,-67748732541.0,0.0,0,0,0,0.0,0,0,0
080160,2023,229193748075.0,173521119112.0,9450000000.0,9450000000.0,61279984282.0,55672628963.0,0.0,0,0,0,0.0,0,0,0
080160,2024,166097822372.0,136790309889.0,9450000000.0,9450000000.0,67623919595.0,29307512483.0,0.0,0,0,0,0.0,0,0,0
080160,2025,120828308013.0,107595657411.0,9450000000.0,9450000000.0,76774686158.0,13232650602.0,0.0,0,0,0,,0,0,0
220630,2016,40497438845.0,24070687500.0,9124702700.0,9124702700.0,21598087299.0,16426751345.0,0.0,0,0,0,,0,0,0
220630,2017,55691663077.0,21096741475.0,9389778600.0,9389778600.0,30304721762.0,34594921602.0,0.0,0,0,0,0.0,0,0,0
220630,2018,60910461687.0,48343313426.0,9389778600.0,9389778600.0,44730763125.0,12567148261.0,0.0,0,0,0,0.0,0,0,0
220630,2019,82925816383.0,54288384543.0,81015594096.0,,53736973780.0,28637431840.0,,0,0,0,0.0,0,0,0
220630,2020,61089938166.0,34493970658.0,10181753100.0,10181753100.0,89703622023.0,26595967508.0,0.0,0,0,0,0.0,0,0,0
220630,2021,62959549253.0,34543244964.0,10181753100.0,10181753100.0,113260225853.0,28416304289.0,0.0,0,0,0,0.0,0,0,1
220630,2022,81213162883.0,40816276895.0,10181753000.0,10181753000.0,65734311700.0,40396885988.0,0.0,0,0,0,0.0,0,1,0
100090,2016,36057280143.0,151789513758.0,8426850500.0,8426850500.0,18041470754.0,-115732233615.0,0.0,0,0,0,0.0,0,0,0
100090,2017,59797655001.0,157354137712.0,8426850500.0,8426850500.0,115782033951.0,-97556482711.0,0.0,0,0,0,0.0,0,0,0
100090,2018,55177112811.0,157932789696.0,13212704500.0,13212704500.0,66455168880.0,-102755676885.0,0.0,0,0,0,0.0,0,0,0
